id,average_breath,average_heart_rate,average_hrv,awake_time,bedtime_end,bedtime_start,day,deep_sleep_duration,efficiency,heart_rate,hrv,latency,light_sleep_duration,low_battery_alert,lowest_heart_rate,movement_30_sec,period,readiness,readiness_score_delta,rem_sleep_duration,ring_id,restless_periods,sleep_phase_5_min,sleep_score_delta,sleep_algorithm_version,sleep_analysis_reason,time_in_bed,total_sleep_duration,type
d5fc9c31-4350-4d1f-b316-ca0b7498fde8,15.375,79.0,17.0,2264,2025-01-03T06:14:44-05:00,2025-01-03T00:12:00-05:00,2025-01-03,3360,90,"{'interval': 300.0, 'items': [None, None, None, 80.0, 80.0, 78.0, 83.0, 86.0, 86.0, 87.0, 85.0, 87.0, 86.0, 82.0, 78.0, 74.0, 76.0, 79.0, 80.0, 82.0, 81.0, 82.0, 81.0, 83.0, 82.0, 83.0, 81.0, 82.0, 81.0, 80.0, 79.0, 79.0, 80.0, 79.0, 80.0, 85.0, 81.0, 80.0, 80.0, 83.0, 80.0, 79.0, 79.0, 76.0, 78.0, 79.0, 78.0, 80.0, 78.0, 79.0, 79.0, 79.0, 79.0, 77.0, 74.0, 71.0, 70.0, 74.0, 74.0, 74.0, 72.0, 71.0, 73.0, 72.0, 74.0, 71.0, 73.0, 74.0, 74.0, None, None, None, None], 'timestamp': '2025-01-03T00:12:00.000-05:00'}","{'interval': 300.0, 'items': [None, None, None, 14.0, 17.0, 17.0, 12.0, 11.0, 12.0, 13.0, 13.0, 10.0, 14.0, 14.0, 16.0, 28.0, 18.0, 17.0, 17.0, 20.0, 12.0, 14.0, 15.0, 14.0, 14.0, 18.0, 16.0, 16.0, 16.0, 16.0, 17.0, 18.0, 21.0, 17.0, 14.0, 10.0, 12.0, 15.0, 14.0, 11.0, 15.0, 13.0, 14.0, 16.0, 15.0, 18.0, 17.0, 15.0, 18.0, 14.0, 16.0, 17.0, 14.0, 19.0, 21.0, 27.0, 21.0, 27.0, 20.0, 17.0, 21.0, 32.0, 19.0, 19.0, 22.0, 27.0, 20.0, 22.0, 22.0, None, None, None, None], 'timestamp': '2025-01-03T00:12:00.000-05:00'}",780,12270,False,70.0,333231112112111121112111111112111111111221211121111111111111111111111111111111111111111111122111111111111111111111111111221111111111111131111112221111111111111111111111111122222211211312322211111111112111111111111111112111111111111111111111112222111111111111111111122111111111111111212111111111121111112111111112211111111111121211111212121111111111111111111111112111231112112111111121111111111112121111111111111111122111112221211121221111111111111111132211111111111111111111111111111111111111211111111111211111111122211111121121111123111111112212111111222111111112132111111111111111111211111111321111111211122132112222111212111111111111112211112212221111111111111111111111111111121111111111111111132121112111222111212311123323,0,"{'contributors': {'activity_balance': 80, 'body_temperature': 89, 'hrv_balance': 86, 'previous_day_activity': 87, 'previous_night': 68, 'recovery_index': 25, 'resting_heart_rate': 73, 'sleep_balance': 68}, 'score': 72, 'temperature_deviation': 0.2, 'temperature_trend_deviation': 0.14}",0.0,3870,,250,4422111111111122332222222222222222333333333322222122222222222422223324444,0.0,v2,foreground_sleep_analysis,21764,19500,long_sleep
3ca2c2ee-d607-48df-8e5a-c8248a6729e7,15.625,75.5,17.0,7287,2025-01-04T09:34:33-05:00,2025-01-04T00:56:36-05:00,2025-01-04,5370,77,"{'interval': 300.0, 'items': [None, None, None, None, None, 73.0, 73.0, 75.0, 75.0, 77.0, 77.0, 80.0, 79.0, 79.0, 80.0, 80.0, 80.0, 80.0, 79.0, 78.0, 79.0, 80.0, 74.0, 72.0, 73.0, 74.0, 76.0, 75.0, 75.0, 76.0, 75.0, 68.0, 68.0, 69.0, 69.0, 70.0, 72.0, 72.0, 74.0, 75.0, 75.0, 71.0, 67.0, 70.0, 77.0, 76.0, 76.0, 76.0, 75.0, 74.0, 74.0, 75.0, 75.0, 73.0, 73.0, 76.0, 77.0, 79.0, 76.0, 75.0, 77.0, 77.0, 76.0, 76.0, 73.0, 75.0, 72.0, 74.0, 76.0, 77.0, 76.0, 76.0, 75.0, 73.0, 71.0, 77.0, 74.0, 73.0, 77.0, 78.0, 77.0, 74.0, 77.0, 79.0, 79.0, 71.0, 76.0, 78.0, 78.0, 77.0, 79.0, 77.0, 78.0, 79.0, 79.0, 79.0, 80.0, 81.0, 81.0, 83.0, 79.0, 86.0, 86.0, None], 'timestamp': '2025-01-04T00:56:36.000-05:00'}","{'interval': 300.0, 'items': [None, None, None, None, None, 13.0, 13.0, 11.0, 15.0, 12.0, 17.0, 16.0, 16.0, 14.0, 15.0, 15.0, 15.0, 14.0, 16.0, 13.0, 12.0, 11.0, 16.0, 16.0, 17.0, 15.0, 13.0, 15.0, 14.0, 14.0, 15.0, 22.0, 31.0, 30.0, 21.0, 19.0, 26.0, 13.0, 11.0, 11.0, 17.0, 31.0, 39.0, 24.0, 15.0, 16.0, 16.0, 13.0, 17.0, 17.0, 19.0, 16.0, 19.0, 14.0, 13.0, 16.0, 13.0, 11.0, 19.0, 16.0, 16.0, 20.0, 14.0, 28.0, 16.0, 22.0, 17.0, 17.0, 17.0, 13.0, 17.0, 14.0, 14.0, 16.0, 20.0, 17.0, 18.0, 16.0, 22.0, 13.0, 22.0, 17.0, 14.0, 17.0, 18.0, 27.0, 13.0, 15.0, 16.0, 16.0, 13.0, 13.0, 13.0, 16.0, 14.0, 15.0, 17.0, 16.0, 11.0, 13.0, 20.0, 10.0, 12.0, None], 'timestamp': '2025-01-04T00:56:36.000-05:00'}",1440,11700,False,67.0,2222122222122222222212222223321211222111112111111111111111111111111111111111111111111111111122111122111111111112211111111111111111111111111111111111111111111111111111111111112111111221111111111111112111111111111111112121212111112112221111111111221111111111111111111221111111111111111111111111211111111123211111111111111111111111111111111111111131211111111111211111111111111111111111111111111111111113211312111111121131211111211111211111111112211111111111111121111111111111111112111111111111111111111111111111111112221122111111111111111111111132111122121121111111111111111111111222111111111211111111111111111111211111111122223322222111111111111111111222122111111112211211212211111122111112111121112222221111111211211111132122221111211111123111111111221122221111111122212111132212222211211112111211213221211111111111111111112111211222111322222311111221221111111111211111111111121111111111111111111111111111121312111111111211122222112111212321212212212211221321131111111311111222122111112212111111111311211111111123321111111111121223221222,0,"{'contributors': {'activity_balance': 83, 'body_temperature': 74, 'hrv_balance': 83, 'previous_day_activity': 85, 'previous_night': 71, 'recovery_index': 97, 'resting_heart_rate': 95, 'sleep_balance': 70}, 'score': 81, 'temperature_deviation': 0.37, 'temperature_trend_deviation': 0.22}",0.0,6720,,261,44444211112111111112333222122112211222214223333333334222222222222222333322442444422444333334444444444444,0.0,v2,foreground_sleep_analysis,31077,23790,long_sleep
05c5c10d-77c0-4427-89c3-9c6decebca94,15.375,74.875,17.0,6689,2025-01-05T09:32:27-05:00,2025-01-04T23:34:28-05:00,2025-01-05,4140,81,"{'interval': 300.0, 'items': [None, None, None, None, None, None, None, None, None, 77.0, 78.0, 79.0, 79.0, 79.0, 79.0, 79.0, 78.0, 79.0, 76.0, 75.0, 77.0, 78.0, 73.0, 76.0, 74.0, 77.0, 76.0, 75.0, 77.0, 79.0, 77.0, 74.0, 76.0, 76.0, 74.0, 75.0, 75.0, 73.0, 74.0, 74.0, 75.0, 76.0, 77.0, 76.0, 75.0, 77.0, 75.0, 76.0, 77.0, 76.0, 75.0, 72.0, 73.0, 74.0, 75.0, 72.0, 70.0, 72.0, 73.0, 73.0, 72.0, 74.0, 74.0, 74.0, 74.0, 75.0, 78.0, 74.0, 71.0, 73.0, 75.0, 73.0, 73.0, 73.0, 72.0, 71.0, 73.0, 71.0, 74.0, 75.0, 77.0, 75.0, 73.0, 72.0, 73.0, 76.0, 74.0, 69.0, 68.0, 68.0, 70.0, 71.0, 74.0, 75.0, 75.0, 74.0, 73.0, 74.0, 72.0, 73.0, 74.0, 74.0, 70.0, 76.0, None, 72.0, 72.0, 74.0, 76.0, 78.0, 78.0, 77.0, 76.0, 82.0, 78.0, 80.0, 80.0, 86.0, 86.0, 86.0], 'timestamp': '2025-01-04T23:34:28.000-05:00'}","{'interval': 300.0, 'items': [None, None, None, None, None, None, None, None, None, 15.0, 14.0, 14.0, 14.0, 17.0, 15.0, 17.0, 13.0, 14.0, 24.0, 26.0, 18.0, 17.0, 18.0, 14.0, 28.0, 23.0, 18.0, 19.0, 11.0, 10.0, 15.0, 19.0, 14.0, 18.0, 15.0, 15.0, 15.0, 21.0, 14.0, 20.0, 15.0, 14.0, 15.0, 17.0, 22.0, 24.0, 13.0, 11.0, 21.0, 20.0, 22.0, 15.0, 12.0, 32.0, 14.0, 29.0, 21.0, 17.0, 18.0, 14.0, 24.0, 22.0, 18.0, 16.0, 15.0, 16.0, 13.0, 17.0, 20.0, 18.0, 22.0, 22.0, 20.0, 22.0, 21.0, 27.0, 23.0, 23.0, 15.0, 18.0, 12.0, 17.0, 18.0, 41.0, 16.0, 11.0, 25.0, 19.0, 24.0, 27.0, 32.0, 16.0, 20.0, 16.0, 15.0, 13.0, 15.0, 13.0, 21.0, 17.0, 16.0, 18.0, 25.0, 15.0, None, 17.0, 21.0, 19.0, 14.0, 14.0, 14.0, 18.0, 13.0, 15.0, 14.0, 12.0, 16.0, 9.0, 17.0, 13.0], 'timestamp': '2025-01-04T23:34:28.000-05:00'}",1170,16440,False,68.0,22222333232232122222211232123321121111111111111111111111111111112111111111111111111121111111111111111111111111111221111111111121111111121111111111111111221111111111111111111121221112211111211111111111111111111111111231111111111221211112121111113311111111122111112121111133111111111111111111111111111111211122211111221111111111111121221111221111111111111111121111111111311111111111111111112211111111111111111111111111111111112211111111331111111122222221111111111111111111111111111122122221212212212222211212211111121111111111111222211211122111111122211112211111111111112221111111131121111111121112221112221111222222113111111111121111111111111111121121111111111111121111112111112111111111111111111111111111111111111111111111111111111211111111111111111111111111122111112111132221112111112211111111111111111111111321211111111111111111113111111111111111111111111222211111122311111111211111112211111111133222222222122111212111111111111111111111112111121111211112111111111112111111121111111222211111111111111111111111112222221312311111333221112222213221111121222122111111111111321111111111112111111111112111222132122221111111113211112211112211111122211111111122221112312322232222211132332222122223323333,0,"{'contributors': {'activity_balance': 81, 'body_temperature': 99, 'hrv_balance': 83, 'previous_day_activity': 90, 'previous_night': 82, 'recovery_index': 84, 'resting_heart_rate': 88, 'sleep_balance': 73}, 'score': 82, 'temperature_deviation': -0.17, 'temperature_trend_deviation': 0.08}",0.0,8610,,350,444422111111111111222122222233333333322222122422422222222242222333333333322242222222234422223333333333444422222424444444,0.0,v2,foreground_sleep_analysis,35879,29190,long_sleep
1f6b2b0c-8413-474c-af84-764de5401e6f,15.75,73.5,17.0,5015,2025-01-06T10:37:35-05:00,2025-01-06T00:12:00-05:00,2025-01-06,4110,87,"{'interval': 300.0, 'items': [None, None, None, None, None, 78.0, 75.0, 75.0, 76.0, 77.0, 72.0, 77.0, 77.0, 79.0, 79.0, 80.0, 81.0, 81.0, 71.0, 71.0, 72.0, 71.0, 72.0, 72.0, 77.0, 74.0, 75.0, 73.0, 77.0, 77.0, 76.0, 77.0, 75.0, 77.0, 78.0, 75.0, 75.0, 74.0, 72.0, 73.0, 73.0, 72.0, 73.0, 70.0, 69.0, 74.0, 73.0, 71.0, 72.0, 76.0, 72.0, 74.0, 74.0, 73.0, 75.0, 74.0, 75.0, 74.0, 73.0, 73.0, 74.0, 74.0, 75.0, 74.0, 70.0, 69.0, 69.0, 64.0, 65.0, 67.0, 68.0, 71.0, 71.0, 70.0, 72.0, 71.0, 72.0, 72.0, 71.0, 70.0, 72.0, 71.0, 70.0, 71.0, 70.0, 72.0, 71.0, 71.0, 71.0, 71.0, 71.0, 68.0, 68.0, 70.0, 71.0, 71.0, 74.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 76.0, 75.0, 75.0, 75.0, 76.0, 74.0, 73.0, 74.0, 75.0, 77.0, 77.0, 77.0, 78.0, 76.0, 73.0, 73.0, 75.0, 77.0, 79.0, 78.0, 78.0, None], 'timestamp': '2025-01-06T00:12:00.000-05:00'}","{'interval': 300.0, 'items': [None, None, None, None, None, 19.0, 16.0, 16.0, 15.0, 17.0, 30.0, 14.0, 13.0, 14.0, 19.0, 14.0, 12.0, 13.0, 24.0, 18.0, 15.0, 16.0, 18.0, 23.0, 13.0, 17.0, 15.0, 35.0, 12.0, 15.0, 14.0, 13.0, 20.0, 12.0, 12.0, 13.0, 15.0, 16.0, 18.0, 15.0, 14.0, 19.0, 21.0, 18.0, 26.0, 13.0, 15.0, 19.0, 23.0, 17.0, 17.0, 16.0, 22.0, 18.0, 17.0, 17.0, 16.0, 17.0, 18.0, 17.0, 15.0, 16.0, 17.0, 16.0, 20.0, 24.0, 23.0, 21.0, 15.0, 19.0, 30.0, 19.0, 19.0, 20.0, 19.0, 18.0, 15.0, 18.0, 16.0, 17.0, 15.0, 21.0, 16.0, 14.0, 21.0, 17.0, 17.0, 20.0, 20.0, 13.0, 17.0, 17.0, 27.0, 19.0, 23.0, 29.0, 17.0, 19.0, 22.0, 13.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 17.0, 17.0, 18.0, 18.0, 16.0, 14.0, 11.0, 11.0, 11.0, 11.0, 12.0, 23.0, 16.0, 17.0, 16.0, 12.0, 13.0, 15.0, 14.0, None], 'timestamp': '2025-01-06T00:12:00.000-05:00'}",1530,19560,False,64.0,2232222323322222323322222121222222211111133121221121111111111111111111111111111111111111111113111111111111111111111121111111111111111111122111111111111111111111111112111111121111111111111111111111111111111111111111111111231111111111111211112222111111111111112211112321111111221111111111211112111111111111111111111212211111111111111111111111111111111111111111111111111131111112211111112111211111111111111111111111111111122211112222212112231111111111111111211111111111211111111222111111111112221111111112111111111111111211111112221111111223111111122221111111111111112211111111221111111111211111111111111111111111111111111111111111111113111111111222111111111213111111111111111111111111111122112213211111111111111111111111112122222111112121211122222212111111111111111111121111111111121111111111111111111111111111111111111111111121212221111221111111212211111211111111111112222223211213121111121112121113112121111111112211111111212111211222112311112212211111211111122112121121222132121212111111121212111121111111111111111111111111222211112222212221211111111121111111111111111211112211121221312111211112111111111111112111111111111111111111111111111111111111111111111122132122212122211131211212111111132211111111111111112211111111111111111111222311121131121331,0,"{'contributors': {'activity_balance': 77, 'body_temperature': 91, 'hrv_balance': 84, 'previous_day_activity': 91, 'previous_night': 85, 'recovery_index': 77, 'resting_heart_rate': 99, 'sleep_balance': 73}, 'score': 83, 'temperature_deviation': 0.17, 'temperature_trend_deviation': 0.25}",0.0,8850,,382,444444211121111111222233332222212222122222223333333333222222222122222223232333233322332422222222422233334222422221124424433344,0.0,v2,foreground_sleep_analysis,37535,32520,long_sleep
3a110745-9ad0-4493-8dea-77d23792491c,15.75,70.0,22.0,3823,2025-01-07T09:20:21-05:00,2025-01-06T23:15:08-05:00,2025-01-07,7170,89,"{'interval': 300.0, 'items': [None, None, 66.0, 67.0, 68.0, 68.0, 70.0, 70.0, 66.0, 69.0, 69.0, 71.0, 70.0, 71.0, 71.0, 71.0, 69.0, 69.0, 70.0, 71.0, 72.0, 71.0, 70.0, 69.0, 70.0, 70.0, 70.0, 71.0, 71.0, 71.0, 70.0, 70.0, 69.0, 64.0, 69.0, 68.0, 69.0, 68.0, 65.0, 70.0, 70.0, 70.0, 70.0, 71.0, 71.0, 70.0, 70.0, 71.0, 68.0, 67.0, 65.0, 66.0, 67.0, 68.0, 68.0, 67.0, 68.0, 68.0, 66.0, 65.0, 65.0, 65.0, 68.0, 71.0, 72.0, 69.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 70.0, 68.0, 68.0, 68.0, 70.0, 69.0, 70.0, 66.0, 65.0, 65.0, 67.0, 67.0, 65.0, 69.0, 72.0, 70.0, 72.0, 72.0, 72.0, 73.0, 74.0, 72.0, 73.0, 71.0, 73.0, 71.0, 68.0, 69.0, 69.0, 72.0, 69.0, 71.0, 70.0, 69.0, 70.0, 71.0, 72.0, 73.0, 73.0, 70.0, 68.0, 72.0, 75.0, 77.0, 76.0, 79.0, 77.0, 78.0, 73.0, None], 'timestamp': '2025-01-06T23:15:08.000-05:00'}","{'interval': 300.0, 'items': [None, None, 23.0, 20.0, 17.0, 17.0, 15.0, 15.0, 21.0, 19.0, 18.0, 17.0, 19.0, 19.0, 17.0, 17.0, 26.0, 19.0, 19.0, 15.0, 16.0, 15.0, 15.0, 21.0, 22.0, 25.0, 25.0, 24.0, 23.0, 25.0, 22.0, 20.0, 28.0, 33.0, 26.0, 27.0, 26.0, 29.0, 35.0, 21.0, 27.0, 27.0, 22.0, 17.0, 22.0, 17.0, 16.0, 18.0, 20.0, 25.0, 26.0, 21.0, 18.0, 22.0, 20.0, 18.0, 17.0, 28.0, 24.0, 26.0, 41.0, 38.0, 24.0, 14.0, 20.0, 23.0, 19.0, 17.0, 16.0, 18.0, 21.0, 17.0, 22.0, 25.0, 22.0, 23.0, 25.0, 20.0, 19.0, 20.0, 39.0, 38.0, 26.0, 27.0, 27.0, 24.0, 24.0, 28.0, 19.0, 23.0, 18.0, 20.0, 19.0, 23.0, 20.0, 40.0, 27.0, 35.0, 37.0, 28.0, 23.0, 21.0, 23.0, 32.0, 20.0, 42.0, 18.0, 19.0, 17.0, 17.0, 29.0, 24.0, 31.0, 21.0, 19.0, 18.0, 22.0, 15.0, 18.0, 17.0, 29.0, None], 'timestamp': '2025-01-06T23:15:08.000-05:00'}",450,14880,False,64.0,32312232121111111111111111111111111112111111111111111111111111111111111111113211112111111111112111111111111111112111111112111111111111111111111111111111111122211111111121111111111222111111112211211211111111111221111111111111112112211122211111111111111111111111111111111111111111111111111111111111111112111111111111111111113212111111112311131221111211111111111121111111111232221211221111112111111111111111111111111111111221111111111111111111111111111111111111111111111111211111111222221111111111222111111111111111111111111111111111111111111111111111111111111111111111111112221111111221111111131231211111112121111112212111232111111111111112222111111121211111111111112111111111112111111221211111111112221111112111111111112132121311111111111111111322111111111111111112111111111111111111111113111111111111111221112221111111111111121121212221111131111111221111111112211131112211111111111111111111111111111111111111111111111111111111111111111211111111111111211111111111222111111211111111212211111221111112222211123211111121121121111231122222222211111132122111111111111111111111111111111111111111111111111111122111222222122322121332211122222211111211111111112121111111111111111111111111111111111323211111113224334433441,0,"{'contributors': {'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 87, 'previous_day_activity': 95, 'previous_night': 100, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 75}, 'score': 90, 'temperature_deviation': 0.06, 'temperature_trend_deviation': 0.17}",0.0,10440,,332,4422111121111111222233222211111212422223333333332222221111222222223333334222222222222243333333333333444422221112244333344,0.0,v2,foreground_sleep_analysis,36313,32490,long_sleep
6445b631-8c06-4dd9-9a08-493eb9909311,14.75,68.875,23.0,2642,2025-01-08T09:14:36-05:00,2025-01-08T00:46:04-05:00,2025-01-08,4860,91,"{'interval': 300.0, 'items': [None, 70.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 70.0, 73.0, 73.0, 70.0, 70.0, 71.0, 71.0, 72.0, 69.0, 70.0, 70.0, 70.0, 66.0, 68.0, 68.0, 67.0, 67.0, 66.0, 65.0, 66.0, 66.0, 67.0, 66.0, 65.0, 66.0, 65.0, 66.0, 66.0, 66.0, 66.0, 68.0, 68.0, 67.0, 65.0, 64.0, 66.0, 67.0, 70.0, 70.0, 69.0, 72.0, 70.0, 70.0, 69.0, 69.0, 67.0, 67.0, 67.0, 68.0, 69.0, 67.0, 69.0, 69.0, 68.0, 69.0, 69.0, 67.0, 67.0, 66.0, 69.0, 68.0, 68.0, 70.0, 69.0, 70.0, 71.0, 71.0, 68.0, 69.0, 68.0, 68.0, 70.0, 71.0, 72.0, 69.0, 69.0, 71.0, 70.0, 63.0, 67.0, 67.0, 69.0, 70.0, 72.0, 73.0, 71.0, 71.0, 72.0, 74.0, 71.0, 73.0, 73.0, None, None], 'timestamp': '2025-01-08T00:46:04.000-05:00'}","{'interval': 300.0, 'items': [None, 15.0, 13.0, 16.0, 25.0, 16.0, 23.0, 18.0, 29.0, 18.0, 25.0, 19.0, 27.0, 28.0, 27.0, 22.0, 24.0, 27.0, 30.0, 30.0, 26.0, 18.0, 20.0, 16.0, 16.0, 28.0, 18.0, 18.0, 19.0, 17.0, 30.0, 35.0, 43.0, 46.0, 30.0, 31.0, 30.0, 31.0, 22.0, 24.0, 26.0, 32.0, 24.0, 23.0, 18.0, 19.0, 22.0, 20.0, 20.0, 24.0, 19.0, 20.0, 25.0, 22.0, 26.0, 20.0, 18.0, 24.0, 19.0, 23.0, 20.0, 19.0, 20.0, 28.0, 24.0, 48.0, 26.0, 22.0, 22.0, 22.0, 20.0, 29.0, 22.0, 27.0, 23.0, 27.0, 22.0, 21.0, 22.0, 16.0, 17.0, 15.0, 29.0, 28.0, 16.0, 38.0, 34.0, 26.0, 24.0, 24.0, 29.0, 20.0, 19.0, 19.0, 23.0, 19.0, 18.0, 19.0, 21.0, 17.0, None, None], 'timestamp': '2025-01-08T00:46:04.000-05:00'}",210,16260,False,63.0,2211112212221111121111111111111111111112111111111111111111111111111122111111111221111111111111111111122211111111111111111112111111111111121111111111112111111112221111211111111111111111111111111113122111111111111111111111111221111112212111121111111111111122111111111111111111111111111111111111111111111121112211111111111222212112221132211121111111111111111111111111111111111111111111111111111111111111121211112111211111111111321132211111111111111111211111111111211111111211111111111111111111111123211211112111111111111111111121111111111111111111112211111111111111111111122211122221111111111111121111111111111111222111111111111111111113211111212111113111122221111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111311322221112112111111111112322111122111111111111111111111111111111123221111112222211111111112121111132133212113212211121211111122111122222122212222221222222111111111111111111111121111111111111111111111111111111111111212111112211112123111311112311113222212223322121111,0,"{'contributors': {'activity_balance': 84, 'body_temperature': 98, 'hrv_balance': 86, 'previous_day_activity': 86, 'previous_night': 82, 'recovery_index': 98, 'resting_heart_rate': 99, 'sleep_balance': 76}, 'score': 86, 'temperature_deviation': -0.22, 'temperature_trend_deviation': -0.08}",0.0,6750,,298,422211111212211122112222222211122222222212222333332222222222222222233333333342222242222442333333334444,0.0,v2,foreground_sleep_analysis,30512,27870,long_sleep
442d2169-7500-4e98-bc73-7cfcaeedf56c,14.625,70.875,21.0,3450,2025-01-09T08:05:29-05:00,2025-01-09T00:27:59-05:00,2025-01-09,4170,87,"{'interval': 300.0, 'items': [None, None, None, 69.0, 69.0, 71.0, 69.0, 70.0, 72.0, 73.0, 73.0, 73.0, 74.0, 73.0, 74.0, 74.0, 72.0, 72.0, 72.0, 73.0, 72.0, 72.0, 71.0, 73.0, 72.0, 69.0, 72.0, 72.0, 76.0, 71.0, 72.0, 72.0, 72.0, 70.0, 71.0, 70.0, 71.0, 72.0, 71.0, 71.0, 67.0, 68.0, 66.0, 68.0, 69.0, 68.0, 65.0, 66.0, 68.0, 68.0, 70.0, 69.0, 71.0, 67.0, 69.0, 69.0, 70.0, 69.0, 70.0, 70.0, 67.0, 67.0, 68.0, 70.0, 69.0, 69.0, 72.0, 72.0, 72.0, 70.0, 70.0, 71.0, 68.0, 70.0, 72.0, 71.0, 72.0, 72.0, 74.0, 73.0, 73.0, 73.0, 74.0, 73.0, 70.0, 71.0, 67.0, 69.0, 71.0, 71.0, 72.0, None], 'timestamp': '2025-01-09T00:27:59.000-05:00'}","{'interval': 300.0, 'items': [None, None, None, 23.0, 35.0, 28.0, 37.0, 17.0, 19.0, 20.0, 19.0, 18.0, 19.0, 24.0, 18.0, 19.0, 20.0, 16.0, 15.0, 15.0, 26.0, 31.0, 18.0, 15.0, 25.0, 38.0, 18.0, 25.0, 15.0, 20.0, 18.0, 19.0, 12.0, 15.0, 19.0, 16.0, 19.0, 18.0, 20.0, 20.0, 24.0, 20.0, 23.0, 20.0, 19.0, 39.0, 33.0, 29.0, 21.0, 30.0, 25.0, 24.0, 32.0, 26.0, 18.0, 17.0, 19.0, 20.0, 17.0, 17.0, 21.0, 15.0, 22.0, 22.0, 17.0, 28.0, 18.0, 20.0, 22.0, 22.0, 15.0, 15.0, 26.0, 24.0, 19.0, 21.0, 20.0, 18.0, 15.0, 17.0, 19.0, 17.0, 14.0, 15.0, 18.0, 18.0, 33.0, 22.0, 26.0, 12.0, 14.0, None], 'timestamp': '2025-01-09T00:27:59.000-05:00'}",1110,14160,False,65.0,212222333222221131132211111121111111111111111111121111111111111121221111111111111111111111111111211111111111111111111111111211111121111111111111111111111112111111111121111111111111111111111211111111111111211111111111112113111111111111111111111121111212122111111111111111111211211111112111111121111111111111111121131211111111111111111111111111111111111111111111111111111111111111111111111111111111112211113111111111111221111111111111111111111111111111112111112111111111111111111111111111113211111111111111211122111111111112231111211111111111111111111121111121211211111121221121111111111111111111111112122222122111111111111221111111111111131122111111112111111111111111111111111111111111111111122122111111111111111111111232121112222111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111111321211212213211111113221122211322211112231111111123111111111111111111133132222322,0,"{'contributors': {'activity_balance': 86, 'body_temperature': 100, 'hrv_balance': 85, 'previous_day_activity': 73, 'previous_night': 79, 'recovery_index': 63, 'resting_heart_rate': 100, 'sleep_balance': 79}, 'score': 81, 'temperature_deviation': -0.01, 'temperature_trend_deviation': 0.1}",0.0,5670,,199,44442211111111112222122222233333222221112222212224222223333342222222222242223333333344424224,0.0,v2,foreground_sleep_analysis,27450,24000,long_sleep
